,index,site_id,item_id,date,sq_footage,mpds,locale,periodic_gbv,quantity_sold,price,sales
5051,783499,517,-14148,2019-08-11,5046,10,4,4543145,2,2.19,4.38
5052,783812,380,-14148,2019-08-12,4388,10,1,3764727,1,2.19,2.19
5053,783900,280,-14148,2019-08-12,2408,12,1,2095700,4,2.19,8.76
5054,784056,517,-14148,2019-08-12,5046,10,4,4543145,3,2.19,6.57
5055,784205,516,-14148,2019-08-12,5046,12,1,4003498,1,2.19,2.19
5056,784488,399,-14148,2019-08-12,4200,10,2,3194634,4,2.19,8.76
5057,784713,580,-14148,2019-08-12,5518,30,5,6044537,1,2.19,2.19
5058,784744,459,-14148,2019-08-12,4600,12,3,2868557,2,2.19,4.38
5059,784985,589,-14148,2019-08-12,5518,18,5,4367050,4,2.19,8.76
5060,785068,517,-14148,2019-08-13,5046,10,4,4543145,1,2.19,2.19
5061,785121,380,-14148,2019-08-13,4388,10,1,3764727,3,2.19,6.57
5062,785363,280,-14148,2019-08-13,2408,12,1,2095700,1,2.19,2.19
5063,785719,554,-14148,2019-08-13,4000,20,2,4613399,2,2.19,4.38
5064,785728,516,-14148,2019-08-13,5046,12,1,4003498,6,2.19,13.14
5065,785921,589,-14148,2019-08-13,5518,18,5,4367050,5,2.19,10.95
5066,785991,580,-14148,2019-08-13,5518,30,5,6044537,2,2.19,4.38
5067,786031,399,-14148,2019-08-13,4200,10,2,3194634,2,2.19,4.38
5068,786079,459,-14148,2019-08-13,4600,12,3,2868557,1,2.19,2.19
5069,786409,589,-14148,2019-08-14,5518,18,5,4367050,5,2.19,10.95
5070,786559,280,-14148,2019-08-14,2408,12,1,2095700,3,2.19,6.57
5071,786840,399,-14148,2019-08-14,4200,10,2,3194634,2,2.19,4.38
5072,786854,517,-14148,2019-08-14,5046,10,4,4543145,4,2.19,8.76
5073,786873,459,-14148,2019-08-14,4600,12,3,2868557,2,2.19,4.38
5074,787276,516,-14148,2019-08-14,5046,12,1,4003498,1,2.19,2.19
5075,787589,580,-14148,2019-08-14,5518,30,5,6044537,6,2.19,13.14
5076,788214,589,-14148,2019-08-15,5518,18,5,4367050,2,2.19,4.38
5077,788236,399,-14148,2019-08-15,4200,10,2,3194634,2,2.19,4.38
5078,788291,280,-14148,2019-08-15,2408,12,1,2095700,2,2.19,4.38
5079,788368,516,-14148,2019-08-15,5046,12,1,4003498,1,2.19,2.19
5080,788527,459,-14148,2019-08-15,4600,12,3,2868557,1,2.19,2.19
5081,788736,554,-14148,2019-08-15,4000,20,2,4613399,1,2.19,2.19
5082,788955,517,-14148,2019-08-15,5046,10,4,4543145,2,2.19,4.38
5083,789132,580,-14148,2019-08-15,5518,30,5,6044537,2,2.19,4.38
5084,789140,380,-14148,2019-08-15,4388,10,1,3764727,7,2.19,15.33
5085,789499,280,-14148,2019-08-16,2408,12,1,2102211,2,2.19,4.38
5086,789614,399,-14148,2019-08-16,4200,10,2,3194634,3,2.19,6.57
5087,789806,516,-14148,2019-08-16,5046,12,1,4003498,1,2.19,2.19
5088,789897,459,-14148,2019-08-16,4600,12,3,2868557,1,2.19,2.19
5089,790152,580,-14148,2019-08-16,5518,30,5,6044537,4,2.19,8.76
5090,790372,589,-14148,2019-08-16,5518,18,5,4365015,3,2.19,6.57
5091,790461,517,-14148,2019-08-16,5046,10,4,4543145,7,2.19,15.33
5092,790558,554,-14148,2019-08-16,4000,20,2,4613399,1,2.19,2.19
5093,790775,580,-14148,2019-08-17,5518,30,5,6044537,2,2.19,4.38
5094,791044,459,-14148,2019-08-17,4600,12,3,2868557,3,2.19,6.57
5095,791262,399,-14148,2019-08-17,4200,10,2,3194634,2,2.19,4.38
5096,791792,516,-14148,2019-08-17,5046,12,1,4003498,1,2.19,2.19
5097,791833,517,-14148,2019-08-17,5046,10,4,4543145,3,2.19,6.57
5098,791846,380,-14148,2019-08-17,4388,10,1,3774467,1,2.19,2.19
5099,791982,589,-14148,2019-08-17,5518,18,5,4365015,3,2.19,6.57
5100,792175,554,-14148,2019-08-17,4000,20,2,4613399,1,2.19,2.19
5101,792368,280,-14148,2019-08-18,2408,12,1,2102211,1,2.19,2.19
5102,792393,589,-14148,2019-08-18,5518,18,5,4365015,3,2.19,6.57
5103,792702,580,-14148,2019-08-18,5518,30,5,6044537,2,2.19,4.38
5104,792996,399,-14148,2019-08-18,4200,10,2,3194634,1,2.19,2.19
5105,793068,517,-14148,2019-08-18,5046,10,4,4543145,2,2.19,4.38
5106,793158,554,-14148,2019-08-18,4000,20,2,4613399,2,2.19,4.38
5107,793365,459,-14148,2019-08-18,4600,12,3,2868557,3,2.19,6.57
5108,793481,380,-14148,2019-08-18,4388,10,1,3774467,4,2.19,8.76
5109,793525,516,-14148,2019-08-18,5046,12,1,4003498,2,2.19,4.38
5110,793709,380,-14148,2019-08-19,4388,10,1,3774467,5,2.19,10.95
5111,793740,516,-14148,2019-08-19,5046,12,1,4003498,4,2.19,8.76
5112,793891,589,-14148,2019-08-19,5518,18,5,4365015,2,2.19,4.38
5113,794098,399,-14148,2019-08-19,4200,10,2,3194634,4,2.19,8.76
5114,794144,517,-14148,2019-08-19,5046,10,4,4543145,1,2.19,2.19
5115,794176,580,-14148,2019-08-19,5518,30,5,6044537,8,2.19,17.52
5116,794359,280,-14148,2019-08-19,2408,12,1,2102211,2,2.19,4.38
5117,795021,517,-14148,2019-08-20,5046,10,4,4543145,2,2.19,4.38
5118,795085,580,-14148,2019-08-20,5518,30,5,6044537,2,2.19,4.38
5119,795145,589,-14148,2019-08-20,5518,18,5,4365015,6,2.19,13.14
5120,795399,516,-14148,2019-08-20,5046,12,1,4003498,3,2.19,6.57
5121,795430,554,-14148,2019-08-20,4000,20,2,4613399,1,2.19,2.19
5122,795650,399,-14148,2019-08-20,4200,10,2,3194634,2,2.19,4.38
5123,795660,380,-14148,2019-08-20,4388,10,1,3774467,1,2.19,2.19
5124,795716,280,-14148,2019-08-20,2408,12,1,2102211,2,2.19,4.38
5125,796190,580,-14148,2019-08-21,5518,30,5,6044537,5,2.19,10.95
5126,796619,517,-14148,2019-08-21,5046,10,4,4543145,1,2.19,2.19
5127,796794,280,-14148,2019-08-21,2408,12,1,2102211,3,2.19,6.57
5128,796800,554,-14148,2019-08-21,4000,20,2,4613399,3,2.19,6.57
5129,796874,380,-14148,2019-08-21,4388,10,1,3774467,2,2.19,4.38
5130,796909,399,-14148,2019-08-21,4200,10,2,3194634,3,2.19,6.57
5131,796951,589,-14148,2019-08-21,5518,18,5,4365015,6,2.19,13.14
5132,797426,580,-14148,2019-08-22,5518,30,5,6044537,2,2.19,4.38
5133,797616,459,-14148,2019-08-22,4600,12,3,2868557,2,2.19,4.38
5134,797725,516,-14148,2019-08-22,5046,12,1,4003498,3,2.19,6.57
5135,797729,554,-14148,2019-08-22,4000,20,2,4613399,3,2.19,6.57
5136,797974,517,-14148,2019-08-22,5046,10,4,4543145,4,2.19,8.76
5137,798130,280,-14148,2019-08-22,2408,12,1,2102211,2,2.19,4.38
5138,798261,589,-14148,2019-08-22,5518,18,5,4365015,4,2.19,8.76
5139,798395,380,-14148,2019-08-22,4388,10,1,3774467,3,2.19,6.57
5140,798562,399,-14148,2019-08-22,4200,10,2,3194634,2,2.19,4.38
5141,799532,516,-14148,2019-08-23,5046,12,1,4003498,1,2.19,2.19
5142,799562,280,-14148,2019-08-23,2408,12,1,2102211,1,2.19,2.19
5143,799642,380,-14148,2019-08-23,4388,10,1,3774467,6,2.19,13.14
5144,799859,589,-14148,2019-08-23,5518,18,5,4365015,3,2.19,6.57
5145,800028,517,-14148,2019-08-23,5046,10,4,4543145,2,2.19,4.38
5146,800093,554,-14148,2019-08-23,4000,20,2,4613399,2,2.19,4.38
5147,800162,580,-14148,2019-08-23,5518,30,5,6044537,5,2.19,10.95
5148,800193,399,-14148,2019-08-23,4200,10,2,3194634,10,2.19,21.9
5149,800523,399,-14148,2019-08-24,4200,10,2,3194634,6,2.19,13.14
5150,800659,459,-14148,2019-08-24,4600,12,3,2868557,2,2.19,4.38
5151,800776,516,-14148,2019-08-24,5046,12,1,4003498,1,2.19,2.19
5152,801040,589,-14148,2019-08-24,5518,18,5,4365015,3,2.19,6.57
5153,801484,380,-14148,2019-08-24,4388,10,1,3774467,8,2.19,17.52
5154,801523,517,-14148,2019-08-24,5046,10,4,4543145,5,2.19,10.95
5155,801609,554,-14148,2019-08-24,4000,20,2,4613399,1,2.19,2.19
5156,801695,280,-14148,2019-08-24,2408,12,1,2102211,5,2.19,10.95
5157,801757,580,-14148,2019-08-24,5518,30,5,6044537,5,2.19,10.95
5158,802018,580,-14148,2019-08-25,5518,30,5,6044537,3,2.19,6.57
5159,802019,517,-14148,2019-08-25,5046,10,4,4543145,4,2.19,8.76
5160,802153,399,-14148,2019-08-25,4200,10,2,3194634,1,2.19,2.19
5161,802387,589,-14148,2019-08-25,5518,18,5,4365015,2,2.19,4.38
5162,802787,516,-14148,2019-08-25,5046,12,1,4003498,3,2.19,6.57
5163,802835,380,-14148,2019-08-25,4388,10,1,3774467,6,2.19,13.14
5164,803232,580,-14148,2019-08-26,5518,30,5,6044537,5,2.19,10.95
5165,803243,516,-14148,2019-08-26,5046,12,1,4003498,2,2.19,4.38
5166,803515,554,-14148,2019-08-26,4000,20,2,4613399,1,2.19,2.19
5167,803673,589,-14148,2019-08-26,5518,18,5,4365015,5,2.19,10.95
5168,803851,459,-14148,2019-08-26,4600,12,3,2868557,3,2.19,6.57
5169,804157,399,-14148,2019-08-26,4200,10,2,3194634,2,2.19,4.38
5170,804159,517,-14148,2019-08-26,5046,10,4,4543145,2,2.19,4.38
5171,804167,380,-14148,2019-08-26,4388,10,1,3774467,4,2.19,8.76
5172,804185,280,-14148,2019-08-26,2408,12,1,2102211,4,2.19,8.76
5173,804367,380,-14148,2019-08-27,4388,10,1,3774467,5,2.19,10.95
5174,804610,580,-14148,2019-08-27,5518,30,5,6044537,2,2.19,4.38
5175,804702,459,-14148,2019-08-27,4600,12,3,2868557,3,2.19,6.57
5176,804787,589,-14148,2019-08-27,5518,18,5,4365015,4,2.19,8.76
5177,805062,517,-14148,2019-08-27,5046,10,4,4543145,2,2.19,4.38
5178,805271,554,-14148,2019-08-27,4000,20,2,4613399,1,2.19,2.19
5179,805315,516,-14148,2019-08-27,5046,12,1,4003498,1,2.19,2.19
5180,805399,399,-14148,2019-08-27,4200,10,2,3194634,1,2.19,2.19
5181,805523,280,-14148,2019-08-27,2408,12,1,2102211,1,2.19,2.19
5182,805742,517,-14148,2019-08-28,5046,10,4,4543145,4,2.19,8.76
5183,806057,589,-14148,2019-08-28,5518,18,5,4365015,1,2.19,2.19
5184,806327,399,-14148,2019-08-28,4200,10,2,3194634,3,2.19,6.57
5185,806397,459,-14148,2019-08-28,4600,12,3,2868557,4,2.19,8.76
5186,806499,380,-14148,2019-08-28,4388,10,1,3774467,5,2.19,10.95
5187,806525,580,-14148,2019-08-28,5518,30,5,6044537,1,2.19,2.19
5188,806843,516,-14148,2019-08-28,5046,12,1,4003498,1,2.19,2.19
5189,807209,517,-14148,2019-08-29,5046,10,4,4543145,8,2.19,17.52
5190,807269,554,-14148,2019-08-29,4000,20,2,4613399,1,2.19,2.19
5191,807652,580,-14148,2019-08-29,5518,30,5,6044537,3,2.19,6.57
5192,807755,399,-14148,2019-08-29,4200,10,2,3194634,2,2.19,4.38
5193,807851,280,-14148,2019-08-29,2408,12,1,2102211,4,2.19,8.76
5194,807889,459,-14148,2019-08-29,4600,12,3,2868557,2,2.19,4.38
5195,807920,380,-14148,2019-08-29,4388,10,1,3774467,3,2.19,6.57
5196,808128,589,-14148,2019-08-29,5518,18,5,4365015,3,2.19,6.57
5197,808574,380,-14148,2019-08-30,4388,10,1,3774467,4,2.19,8.76
5198,808627,517,-14148,2019-08-30,5046,10,4,4543145,6,2.19,13.14
5199,808797,399,-14148,2019-08-30,4200,10,2,3194634,1,2.19,2.19
5200,808839,280,-14148,2019-08-30,2408,12,1,2102211,5,2.19,10.95
5201,808854,580,-14148,2019-08-30,5518,30,5,6044537,4,2.19,8.76
5202,808938,589,-14148,2019-08-30,5518,18,5,4365015,4,2.19,8.76
5203,809035,459,-14148,2019-08-30,4600,12,3,2868557,1,2.19,2.19
5204,809511,554,-14148,2019-08-30,4000,20,2,4613399,3,2.19,6.57
5205,809964,516,-14148,2019-08-30,5046,12,1,4003498,1,2.19,2.19
5206,810053,589,-14148,2019-08-31,5518,18,5,4365015,1,2.19,2.19
5207,810406,459,-14148,2019-08-31,4600,12,3,2868557,3,2.19,6.57
5208,810630,399,-14148,2019-08-31,4200,10,2,3194634,4,2.19,8.76
5209,811168,517,-14148,2019-08-31,5046,10,4,4543145,2,2.19,4.38
5210,811204,580,-14148,2019-08-31,5518,30,5,6044537,6,2.19,13.14
5211,811258,280,-14148,2019-08-31,2408,12,1,2102211,1,2.19,2.19
5212,811325,516,-14148,2019-08-31,5046,12,1,4003498,4,2.19,8.76
5213,811424,380,-14148,2019-08-31,4388,10,1,3774467,5,2.19,10.95
5214,811542,280,-14148,2019-09-01,2408,12,1,2102211,1,2.19,2.19
5215,811837,580,-14148,2019-09-01,5518,30,5,6044537,3,2.19,6.57
5216,811942,589,-14148,2019-09-01,5518,18,5,4365015,3,2.19,6.57
5217,812465,399,-14148,2019-09-01,4200,10,2,3194634,1,2.19,2.19
5218,812480,459,-14148,2019-09-01,4600,12,3,2868557,1,2.19,2.19
5219,812685,517,-14148,2019-09-01,5046,10,4,4543145,1,2.19,2.19
5220,812843,554,-14148,2019-09-01,4000,20,2,4613399,1,2.19,2.19
5221,813035,380,-14148,2019-09-02,4388,10,1,3774467,3,2.19,6.57
5222,813100,399,-14148,2019-09-02,4200,10,2,3194634,2,2.19,4.38
5223,813323,516,-14148,2019-09-02,5046,12,1,4003498,1,2.19,2.19
5224,813653,580,-14148,2019-09-02,5518,30,5,6044537,1,2.19,2.19
5225,813693,459,-14148,2019-09-02,4600,12,3,2868557,1,2.19,2.19
5226,813753,589,-14148,2019-09-02,5518,18,5,4365015,2,2.19,4.38
5227,813966,554,-14148,2019-09-02,4000,20,2,4613399,1,2.19,2.19
5228,814045,517,-14148,2019-09-02,5046,10,4,4543145,3,2.19,6.57
5229,814227,516,-14148,2019-09-03,5046,12,1,4003498,2,2.19,4.38
5230,814288,280,-14148,2019-09-03,2408,12,1,2102211,3,2.19,6.57
5231,814403,589,-14148,2019-09-03,5518,18,5,4365015,7,2.19,15.33
5232,814498,380,-14148,2019-09-03,4388,10,1,3774467,3,2.19,6.57
5233,814514,554,-14148,2019-09-03,4000,20,2,4613399,2,2.19,4.38
5234,814629,399,-14148,2019-09-03,4200,10,2,3194634,3,2.19,6.57
5235,814675,459,-14148,2019-09-03,4600,12,3,2868557,4,2.19,8.76
5236,815518,380,-14148,2019-09-04,4388,10,1,3774467,2,2.19,4.38
5237,815566,516,-14148,2019-09-04,5046,12,1,4003498,2,2.19,4.38
5238,815661,517,-14148,2019-09-04,5046,10,4,4543145,2,2.19,4.38
5239,815760,399,-14148,2019-09-04,4200,10,2,3194634,2,2.19,4.38
5240,815923,554,-14148,2019-09-04,4000,20,2,4613399,2,2.19,4.38
5241,816066,589,-14148,2019-09-04,5518,18,5,4365015,1,2.19,2.19
5242,816175,280,-14148,2019-09-04,2408,12,1,2102211,3,2.19,6.57
5243,816545,459,-14148,2019-09-04,4600,12,3,2868557,4,2.19,8.76
5244,816818,516,-14148,2019-09-05,5046,12,1,4003498,3,2.19,6.57
5245,817215,517,-14148,2019-09-05,5046,10,4,4543145,3,2.19,6.57
5246,817243,554,-14148,2019-09-05,4000,20,2,4613399,1,2.19,2.19
5247,817315,589,-14148,2019-09-05,5518,18,5,4365015,2,2.19,4.38
5248,817848,380,-14148,2019-09-05,4388,10,1,3774467,4,2.19,8.76
5249,817999,399,-14148,2019-09-05,4200,10,2,3194634,3,2.19,6.57
5250,818098,580,-14148,2019-09-05,5518,30,5,6044537,3,2.19,6.57
5251,818225,380,-14148,2019-09-06,4388,10,1,3774467,5,2.19,10.95
5252,818349,589,-14148,2019-09-06,5518,18,5,4365015,5,2.19,10.95
5253,818662,517,-14148,2019-09-06,5046,10,4,4543145,5,2.19,10.95
5254,818702,459,-14148,2019-09-06,4600,12,3,2868557,1,2.19,2.19
5255,818943,516,-14148,2019-09-06,5046,12,1,4003498,4,2.19,8.76
5256,819158,399,-14148,2019-09-06,4200,10,2,3194634,2,2.19,4.38
5257,819301,554,-14148,2019-09-06,4000,20,2,4613399,5,2.19,10.95
5258,819552,580,-14148,2019-09-06,5518,30,5,6044537,2,2.19,4.38
5259,819795,399,-14148,2019-09-07,4200,10,2,3194634,4,2.19,8.76
5260,819796,554,-14148,2019-09-07,4000,20,2,4613399,1,2.19,2.19
5261,819845,280,-14148,2019-09-07,2408,12,1,2102211,1,2.19,2.19
5262,819859,459,-14148,2019-09-07,4600,12,3,2868557,3,2.19,6.57
5263,820674,380,-14148,2019-09-07,4388,10,1,3774467,6,2.19,13.14
5264,820720,516,-14148,2019-09-07,5046,12,1,4003498,1,2.19,2.19
5265,820881,580,-14148,2019-09-07,5518,30,5,6044537,5,2.19,10.95
5266,820884,517,-14148,2019-09-07,5046,10,4,4543145,3,2.19,6.57
5267,821180,589,-14148,2019-09-07,5518,18,5,4365015,4,2.19,8.76
5268,821344,380,-14148,2019-09-08,4388,10,1,3774467,2,2.19,4.38
5269,821507,589,-14148,2019-09-08,5518,18,5,4365015,2,2.19,4.38
5270,821641,459,-14148,2019-09-08,4600,12,3,2868557,1,2.19,2.19
5271,822571,580,-14148,2019-09-08,5518,30,5,6044537,4,2.19,8.76
5272,822765,516,-14148,2019-09-09,5046,12,1,4003498,2,2.19,4.38
5273,822790,554,-14148,2019-09-09,4000,20,2,4613399,2,2.19,4.38
5274,822963,589,-14148,2019-09-09,5518,18,5,4365015,4,2.19,8.76
5275,823066,580,-14148,2019-09-09,5518,30,5,6044537,4,2.19,8.76
5276,823648,517,-14148,2019-09-09,5046,10,4,4543145,5,2.19,10.95
5277,823708,399,-14148,2019-09-09,4200,10,2,3194634,6,2.19,13.14
5278,823812,280,-14148,2019-09-09,2408,12,1,2102211,1,2.19,2.19
5279,823998,399,-14148,2019-09-10,4200,10,2,3194634,4,2.19,8.76
5280,824090,280,-14148,2019-09-10,2408,12,1,2102211,1,2.19,2.19
5281,824135,580,-14148,2019-09-10,5518,30,5,6044537,1,2.19,2.19
5282,824194,554,-14148,2019-09-10,4000,20,2,4613399,2,2.19,4.38
5283,824487,516,-14148,2019-09-10,5046,12,1,4003498,1,2.19,2.19
5284,824507,380,-14148,2019-09-10,4388,10,1,3774467,1,2.19,2.19
5285,824632,517,-14148,2019-09-10,5046,10,4,4543145,7,2.19,15.33
5286,824731,589,-14148,2019-09-10,5518,18,5,4365015,3,2.19,6.57
5287,824981,459,-14148,2019-09-10,4600,12,3,2868557,2,2.19,4.38
5288,825264,399,-14148,2019-09-11,4200,10,2,3194634,5,2.19,10.95
5289,825478,280,-14148,2019-09-11,2408,12,1,2102211,1,2.19,2.19
5290,825535,589,-14148,2019-09-11,5518,18,5,4365015,6,1.8766666666666667,11.26
5291,825728,380,-14148,2019-09-11,4388,10,1,3774467,4,2.19,8.76
5292,825761,517,-14148,2019-09-11,5046,10,4,4543145,4,2.19,8.76
5293,825960,580,-14148,2019-09-11,5518,30,5,6044537,4,2.19,8.76
5294,826074,459,-14148,2019-09-11,4600,12,3,2868557,1,2.19,2.19
5295,826388,516,-14148,2019-09-11,5046,12,1,4003498,3,2.19,6.57
5296,826548,580,-14148,2019-09-12,5518,30,5,6044537,4,2.19,8.76
5297,826662,399,-14148,2019-09-12,4200,10,2,3194634,3,2.19,6.57
5298,826785,517,-14148,2019-09-12,5046,10,4,4543145,9,2.19,19.71
5299,827107,380,-14148,2019-09-12,4388,10,1,3774467,10,2.19,21.9
5300,827145,459,-14148,2019-09-12,4600,12,3,2868557,6,2.19,13.14
5301,827366,554,-14148,2019-09-12,4000,20,2,4613399,1,2.19,2.19
5302,827540,589,-14148,2019-09-12,5518,18,5,4365015,8,2.19,17.52
5303,827646,280,-14148,2019-09-12,2408,12,1,2102211,8,2.19,17.52
5304,827741,516,-14148,2019-09-12,5046,12,1,4003498,3,2.19,6.57
5305,827990,580,-14148,2019-09-13,5518,30,5,6044537,6,2.19,13.14
5306,828209,399,-14148,2019-09-13,4200,10,2,3194634,9,2.19,19.71
5307,828270,280,-14148,2019-09-13,2408,12,1,2102211,2,2.19,4.38
5308,828701,589,-14148,2019-09-13,5518,18,5,4365015,16,2.19,35.04
5309,828795,517,-14148,2019-09-13,5046,10,4,4528145,8,2.19,17.52
5310,828800,459,-14148,2019-09-13,4600,12,3,2853557,6,2.19,13.14
5311,828891,380,-14148,2019-09-13,4388,10,1,3759467,9,2.19,19.71
5312,829423,554,-14148,2019-09-13,4000,20,2,4613399,4,2.19,8.76
5313,829706,554,-14148,2019-09-14,4000,20,2,4613399,2,2.19,4.38
5314,829890,589,-14148,2019-09-14,5518,18,5,4365015,5,2.19,10.95
5315,830067,459,-14148,2019-09-14,4600,12,3,2853557,2,2.19,4.38
5316,830078,517,-14148,2019-09-14,5046,10,4,4528145,5,2.19,10.95
5317,830082,380,-14148,2019-09-14,4388,10,1,3759467,3,2.19,6.57
5318,830440,580,-14148,2019-09-14,5518,30,5,6044537,9,2.19,19.71
5319,830467,516,-14148,2019-09-14,5046,12,1,3988498,1,2.19,2.19
5320,830861,280,-14148,2019-09-14,2408,12,1,2102211,3,2.19,6.57
5321,830928,399,-14148,2019-09-14,4200,10,2,3194634,10,2.19,21.9
5322,831398,459,-14148,2019-09-15,4600,12,3,2853557,1,2.19,2.19
5323,831408,380,-14148,2019-09-15,4388,10,1,3759467,11,2.19,24.09
5324,831433,516,-14148,2019-09-15,5046,12,1,3988498,2,2.19,4.38
5325,831464,580,-14148,2019-09-15,5518,30,5,6044537,8,2.19,17.52
5326,831674,517,-14148,2019-09-15,5046,10,4,4528145,6,2.19,13.14
5327,831707,399,-14148,2019-09-15,4200,10,2,3194634,4,2.19,8.76
5328,831964,589,-14148,2019-09-15,5518,18,5,4365015,6,2.19,13.14
5329,832529,554,-14148,2019-09-16,4000,20,2,4613399,1,2.19,2.19
5330,832656,459,-14148,2019-09-16,4600,12,3,2853557,4,2.19,8.76
5331,832983,517,-14148,2019-09-16,5046,10,4,4528145,11,2.19,24.09
5332,833009,399,-14148,2019-09-16,4200,10,2,3194634,3,2.19,6.57
5333,833355,589,-14148,2019-09-16,5518,18,5,4365015,7,2.19,15.33
5334,833419,280,-14148,2019-09-16,2408,12,1,2102211,1,2.19,2.19
5335,833447,516,-14148,2019-09-16,5046,12,1,3988498,1,2.19,2.19
5336,833471,580,-14148,2019-09-16,5518,30,5,6044537,4,2.19,8.76
5337,833489,380,-14148,2019-09-16,4388,10,1,3759467,3,2.19,6.57
5338,833698,280,-14148,2019-09-17,2408,12,1,2102211,7,1.875714285714286,13.13
5339,833988,459,-14148,2019-09-17,4600,12,3,2853557,5,2.19,10.95
5340,834124,589,-14148,2019-09-17,5518,18,5,4365015,3,2.19,6.57
5341,834146,399,-14148,2019-09-17,4200,10,2,3194634,4,2.19,8.76
5342,834379,516,-14148,2019-09-17,5046,12,1,3988498,1,2.19,2.19
5343,834394,517,-14148,2019-09-17,5046,10,4,4528145,11,2.19,24.09
5344,834718,380,-14148,2019-09-17,4388,10,1,3759467,7,1.875714285714286,13.13
5345,834964,580,-14148,2019-09-17,5518,30,5,6044537,3,2.19,6.57
5346,835075,517,-14148,2019-09-18,5046,10,4,4528145,10,2.19,21.9
5347,835240,580,-14148,2019-09-18,5518,30,5,6044537,3,2.19,6.57
5348,835261,280,-14148,2019-09-18,2408,12,1,2102211,5,1.9260000000000002,9.63
5349,835368,380,-14148,2019-09-18,4388,10,1,3759467,5,1.7879999999999998,8.94
5350,835557,589,-14148,2019-09-18,5518,18,5,4365015,2,2.19,4.38
5351,835576,601,-14148,2019-09-18,4600,12,1,3527242,5,1.8379999999999999,9.19
5352,835661,399,-14148,2019-09-18,4200,10,2,3194634,3,1.8966666666666667,5.69
5353,836143,554,-14148,2019-09-18,4000,20,2,4613399,2,2.19,4.38
5354,836205,459,-14148,2019-09-18,4600,12,3,2853557,4,2.19,8.76
5355,836522,399,-14148,2019-09-19,4200,10,2,3194634,10,2.058,20.58
5356,836587,554,-14148,2019-09-19,4000,20,2,4613399,6,1.8966666666666667,11.38
5357,836658,516,-14148,2019-09-19,5046,12,1,3988498,1,1.75,1.75
5358,836831,459,-14148,2019-09-19,4600,12,3,2853557,11,1.95,21.45
5359,837153,580,-14148,2019-09-19,5518,30,5,6044537,4,2.19,8.76
5360,837243,517,-14148,2019-09-19,5046,10,4,4528145,9,1.9455555555555557,17.51
5361,837443,280,-14148,2019-09-19,2408,12,1,2102211,2,1.97,3.94
5362,837689,380,-14148,2019-09-19,4388,10,1,3759467,8,2.025,16.2
5363,837868,601,-14148,2019-09-19,4600,12,1,3527242,2,1.75,3.5
5364,837903,589,-14148,2019-09-19,5518,18,5,4365015,5,2.19,10.95
5365,837996,459,-14148,2019-09-20,4600,12,3,2853557,4,2.08,8.32
5366,838138,517,-14148,2019-09-20,5046,10,4,4528145,13,1.9869230769230768,25.83
5367,838146,601,-14148,2019-09-20,4600,12,1,3527242,8,2.025,16.2
5368,838442,554,-14148,2019-09-20,4000,20,2,4613399,1,2.19,2.19
5369,838791,580,-14148,2019-09-20,5518,30,5,6044537,7,2.064285714285714,14.45
5370,838884,380,-14148,2019-09-20,4388,10,1,3759467,10,1.9260000000000002,19.26
5371,839124,589,-14148,2019-09-20,5518,18,5,4365015,13,1.8176923076923077,23.63
5372,839216,399,-14148,2019-09-20,4200,10,2,3194634,1,2.19,2.19
5373,839240,280,-14148,2019-09-20,2408,12,1,2102211,1,2.19,2.19
5374,839297,516,-14148,2019-09-20,5046,12,1,3988498,1,2.19,2.19
5375,839834,459,-14148,2019-09-21,4600,12,3,2853557,6,2.0433333333333334,12.26
5376,839839,380,-14148,2019-09-21,4388,10,1,3759467,8,1.97,15.76
5377,839847,280,-14148,2019-09-21,2408,12,1,2102211,3,2.0433333333333334,6.13
5378,840239,517,-14148,2019-09-21,5046,10,4,4528145,15,1.9553333333333331,29.33
5379,840541,601,-14148,2019-09-21,4600,12,1,3527242,4,1.97,7.88
5380,840627,589,-14148,2019-09-21,5518,18,5,4365015,19,1.8426315789473684,35.01
5381,840670,399,-14148,2019-09-21,4200,10,2,3194634,5,1.9260000000000002,9.63
5382,840794,580,-14148,2019-09-21,5518,30,5,6044537,7,2.064285714285714,14.45
5383,841233,554,-14148,2019-09-21,4000,20,2,4613399,6,2.0433333333333334,12.26
5384,841407,380,-14148,2019-09-22,4388,10,1,3759467,3,2.19,6.57
5385,841667,554,-14148,2019-09-22,4000,20,2,4613399,2,1.97,3.94
5386,841713,580,-14148,2019-09-22,5518,30,5,6044537,4,1.86,7.44
5387,841754,517,-14148,2019-09-22,5046,10,4,4528145,10,1.97,19.7
5388,841835,589,-14148,2019-09-22,5518,18,5,4365015,11,1.95,21.45
5389,841953,280,-14148,2019-09-22,2408,12,1,2102211,1,2.19,2.19
5390,842284,399,-14148,2019-09-22,4200,10,2,3194634,1,2.19,2.19
5391,842580,601,-14148,2019-09-22,4600,12,1,3527242,3,2.0433333333333334,6.13
5392,842598,459,-14148,2019-09-22,4600,12,3,2853557,4,2.08,8.32
5393,842789,516,-14148,2019-09-22,5046,12,1,3988498,2,2.19,4.38
5394,843171,589,-14148,2019-09-23,5518,18,5,4365015,2,1.97,3.94
5395,843210,399,-14148,2019-09-23,4200,10,2,3194634,5,2.19,10.95
5396,843232,517,-14148,2019-09-23,5046,10,4,4528145,5,2.102,10.51
