,item_id,site_id,total_sales,product_name
2798,-41221,554,528.58,MON TRIDENT TROP TWIST
2799,-38696,459,528.2,D*HER KIT KAT BIG KAT 1.5z
2800,-12094,554,528.2,WRI EXTRA WINTERFRESH
2801,-32303,580,528.05,D*TROLLI 4.25z NEON SQUIGGLE BAG
2802,-12065,280,527.67,TTS TOOTSIE POP $.39
2803,-45239,516,526.54,D*HER KG 2.8z REESES CHOC LVR LTO
2804,-12273,516,525.25,IDAHO SPUD 1.5z
2805,-12095,399,524.95,WRI BIG RED SLIM PK
2806,-26813,459,524.9,D*PERF AIRHEADS BIG BR STRW/WTR 1.5z
2807,-26802,589,524.7,WRI KG EXTRA SMOOTH MINT
2808,-12298,516,524.51,HER PAYDAY 1.85z
2809,-12273,580,524.09,IDAHO SPUD 1.5z
2810,-31692,601,523.9,WRI BBL TAPE AWESOME ORIG
2811,-45239,580,523.82,D*HER KG 2.8z REESES CHOC LVR LTO
2812,-12326,554,523.69,WRI STARBURST TROP 2.07z
2813,-15299,554,523.08, SWEETARTS ROPE CHEWY 1.8z
2814,-28107,580,522.66,MAR DOVE SLKY SMTH DARK 1.44z
2815,-12184,516,522.63,MENTOS STRAWBERRY 15ct/ 1.32z
2816,-12278,554,522.36,HER ROLO 1.7z
2817,-40606,459,521.57,D*MAR KG 3.23z SNICKERS HZLNT 2PC
2818,-15303,459,521.21,D*BIG CHERRY 1.75z
2819,-32300,601,520.88,MON SOUR PATCH 6.5z XPLDRZ BAG
2820,-17201,601,520.45,D*FC RIPS 4z ASRTD BAG
2821,-15303,399,520.42,D*BIG CHERRY 1.75z
2822,-38069,601,520.41,CD TOXIC WASTE SLIME LICKER
2823,-41476,459,520.26,D*HER CKIE N CRM 6.1z CRNCHRS
2824,-41476,516,519.37,D*HER CKIE N CRM 6.1z CRNCHRS
2825,-12190,580,519.3,WRI ALTOIDS WNTRGRN
2826,-44283,554,518.99,HARIBO STRMRS SOUR ZIN 4.5z
2827,-26812,517,518.5,D*FORD BIG LEAGUE CHEW ORIGINAL
2828,-42986,459,518.3,D*MAR M&M CRML SUB 9.6z
2829,-11964,516,517.77,I*AM LIC 2LB FAMILY MIX BAG
2830,-45240,399,516.92,HER REG 1.5z REESES PB LVR LTO
2831,-12097,399,516.8,WRI JUICY FRUIT
2832,-45896,601,515.77,RAINDROPS SUSHI 3z
2833,-45897,601,515.58,WRI KG STARBURST ALL PINK 3.45z
2834,-12307,280,515.14,PERF AIRHEADS XTREM SWT SOUR 2z
2835,-12097,380,514.6,WRI JUICY FRUIT
2836,-14151,554,514.17,TTS JUNIOR MINTS 3.5z
2837,-12074,459,514.11,WRI ORBIT WNTRMNT
2838,-46721,399,513.76,HI CHEW SUB ORIGINAL 12.7z
2839,-11978,280,513.64,WRI LFSVR 6.25z WNT O GRN BAG
2840,-38398,601,512.97,HER KG REESES WHT CHOC 2.8z
2841,-45209,399,512.69,D*HI CHEW 3.17z SRS SWT MIX BAG
2842,-42589,589,512.37,D*MON KG 2.9z MILKA OREO CHOC
2843,-45527,589,512.34,D*MAR KG 2.53z M&M HAZLENUT
2844,-46739,580,512.08,PERF AIRHEADS PARADISE BLND BITES 6z
2845,-29956,580,512.07,MAR 3 MUSK 1.92z
2846,-44536,516,512.02,D*WRI KG SKITTLES 4z DRK SD
2847,-45710,516,511.85,HI CHEW 3.17z SUPERFRUIT MIX
2848,-12187,459,511.72,WRI ALTOIDS PEPPERMINT
2849,-11962,380,511.65,D*MON SWEDISH FISH 1.9LB RED BAG
2850,-12298,459,511.57,HER PAYDAY 1.85z
2851,-17201,280,511.5,D*FC RIPS 4z ASRTD BAG
2852,-38010,580,511.14,I*MON SOUR PATCH 10z FRUITS BIG BAG
2853,-38018,517,510.67,D*LUCKY CNTRY 10z LIC FRSH STRWB BAG
2854,-46755,580,510.42,I*WRI KG SKITTLES 2.9z YOGRT DIP
2855,-46720,459,510.41,HER REG KIT KAT DUOS MINT 1.5z
2856,-46724,516,510.39,MAR KG 3.16z MILKY WAY SALTED CARM
2857,-33255,554,509.98,WRI HUBBA BUBBA STRAW/WTRMLN
2858,-41477,459,509.3,D*HER REESES 6.1z CRNCHRS BAG
2859,-11967,601,509.13,D*HER TWZ 16z CHRY BITES BAG
2860,-45242,589,508.91,HER REG 1.5z REESES CHOC LVR LTO
2861,-45779,459,508.82,D*AM LIC RED VINES FAMILY LAY DOWN BAG
2862,-12299,580,508.46,D*HER TWZ CHERRY NIBS 2.25z
2863,-46732,517,508.39, I*LAFFY TAFFY BITES 2z
2864,-12094,280,508.03,WRI EXTRA WINTERFRESH
2865,-41489,580,507.78,D*HER KG 2.86z REESES CRNCHY CKIE
2866,-12094,459,507.67,WRI EXTRA WINTERFRESH
2867,-27848,380,507.55,MON TRIDENT WHT SPLIT2FIT PEPPERMINT
2868,-14623,280,507.41,BLK FRST 4.5z GMY BEAR BAG
2869,-45897,580,507.29,WRI KG STARBURST ALL PINK 3.45z
2870,-40608,601,506.52,D*WRI KG SKITTLES 4z BRGHTSDE
2871,-38005,554,506.42,I*TROLLI 4.25z SR BRT OCTOPUS BAG
2872,-38010,380,505.65,I*MON SOUR PATCH 10z FRUITS BIG BAG
2873,-12187,554,505.15,WRI ALTOIDS PEPPERMINT
2874,-31811,580,505.14,D*HER ICE BRKR DUO WTRMLN
2875,-42166,517,505.05,D*KDSM SHARK BITE
2876,-12109,580,504.97,WRI EXTRA BUBBLE
2877,-40259,280,504.94,TRKR SNK 5z GMY BEAR BAG
2878,-12201,580,503.75,HER BRTHSVR WINTERGREEN
2879,-32778,516,503.49,D*NES KG BUTTERFINGER CUPS 3z
2880,-35258,399,503.14,D*MAR KG SNICKERS XTREME 3.59z
2881,-45240,459,502.61,HER REG 1.5z REESES PB LVR LTO
2882,-44376,516,502.54,D*MAR KG 2.8z M&M WHT CHC PNT
2883,-11964,589,502.46,I*AM LIC 2LB FAMILY MIX BAG
2884,-12224,601,502.44,KDSM QUICK BLAST
2885,-42987,517,502.43,I*YOWIE CHOCOLATE 1.0z
2886,-12277,580,502.35,D*HER REESES WHT CHOC 1.5z
2887,-12321,280,501.97,WRI SKITTLES SOUR 1.8z
2888,-44569,589,501.83,D*HER MILK CHOC W/PIECES 1.55z
2889,-46768,399,501.39,ALB 8z GMI BEARS 8 FLAVOR BAG
2890,-35254,580,501.35,D*PERF KG AIRHEADS XTREM BITES 4z
2891,-42163,459,501.2,FERO ROCHER 3PK
2892,-32297,459,501.02,D*HER BRKSIDE 7z DARK CHOC POM SUB
2893,-24826,601,500.83,D*WRI STARBURST 6z GMIBRST DUOS BAG
2894,-44223,516,500.8,D*WELCH FRT SNACK 5z SPRFRT MX
2895,-12354,580,500.59,D*HER GOOD & PLENTY 6z
2896,-38069,554,500.49,CD TOXIC WASTE SLIME LICKER
2897,-45525,380,500.16,I*HER KISSES 10.8z PCH SUB
2898,-41255,554,500.07,KDSM OOZE TUBE
2899,-42665,517,499.93,D*AM LIC KG 3.5z SR PNCH ASRTD BITE
2900,-40609,554,499.45,PEARSON KG 3.5z NUT ROLL PB
2901,-42971,589,499.43,D*NOW & LTR 6z SHLL SHCKD
2902,-12076,601,499.26,WRI ORBIT SPRMNT
2903,-41476,554,499.13,D*HER CKIE N CRM 6.1z CRNCHRS
2904,-35262,601,499.05, SWEETART ROPE KG 3.5z
2905,-41225,399,498.92,D*MON TRIDENT MINT BLISS
2906,-12084,459,498.46,WRI ORBIT PMNT
2907,-44515,516,497.88,MENTOS GUM CRVY BTL SWT MNT
2908,-39926,459,497.26,D*MAR KG 3.27z M&M COFFEE NUT
2909,-45525,517,497.18,I*HER KISSES 10.8z PCH SUB
2910,-40732,280,496.67,HER ICE BRKR ICE CUBE GRP
2911,-44223,554,496.65,D*WELCH FRT SNACK 5z SPRFRT MX
2912,-46725,601,496.53,MAR KG 2.84z SNICKERS WHITE CHOC
2913,-44508,380,496.32,WRI KG EXTRA RFRSHRS PLR ICE 40CT
2914,-20573,459,496.24,WRI 5 REACT MNT
2915,-46751,380,496.15,TROLLI 4.25z CRUNCHY CRWLR PEG
2916,-46732,589,496.11, I*LAFFY TAFFY BITES 2z
2917,-12054,601,496.09,AM LIC RED VINES 8z BAG
2918,-11964,280,495.67,I*AM LIC 2LB FAMILY MIX BAG
2919,-12321,601,495.66,WRI SKITTLES SOUR 1.8z
2920,-46736,280,495.55, SWEETART ROPE TWST RAINBOW BAG 5z
2921,-31027,459,495.37,GHIR MLK CRML 3.5z
2922,-44376,380,495.26,D*MAR KG 2.8z M&M WHT CHC PNT
2923,-27618,280,493.94,D*MAR KG 2.83z M&M ALMD
2924,-12237,280,493.88,C RIFIC HELICOPTER LITE-UP FAN
2925,-37390,601,493.8,PERF KG AIRHEADS FRT BITES 4z
2926,-17363,554,493.23,HER KG REESES TAKE 5 BAR
2927,-26812,516,492.82,D*FORD BIG LEAGUE CHEW ORIGINAL
2928,-12056,601,492.66,CEDE MEGA DBL LOLLIES
2929,-12277,459,492.25,D*HER REESES WHT CHOC 1.5z
2930,-39212,380,491.79,HER TWZ SWT & SR TWIST 11z LTO
2931,-42981,280,491.03,HARIBO GMI 5z STAR MIX BAG
2932,-12311,380,490.9,D* SWEETARTS CHEWY 1.5z
2933,-41227,399,490.11,D*MON TRIDENT WINTERGRN
2934,-12065,580,489.45,TTS TOOTSIE POP $.39
2935,-28697,601,489.4,JB HOT TAMALES 5z
2936,-12184,459,489.28,MENTOS STRAWBERRY 15ct/ 1.32z
2937,-12161,554,489.16, BABY RUTH KG 3.3z
2938,-12258,280,489.03,I*MAR M&M PB 1.63z
2939,-12174,554,488.82,WRI KG 3.45z STARBURST ORIG
2940,-11997,399,488.69,D*WRI STARBURST 6z GMIBRST BAG
2941,-46768,516,487.35,ALB 8z GMI BEARS 8 FLAVOR BAG
2942,-12212,601,487.08,TOPPS RING POP
2943,-44510,517,486.62,D*WRI KG STARBURST FV REDS
2944,-12278,280,486.43,HER ROLO 1.7z
2945,-12298,589,486.19,HER PAYDAY 1.85z
2946,-45668,399,485.18,HER REESES MINI 10.5z PCH SUB
2947,-45710,459,485.04,HI CHEW 3.17z SUPERFRUIT MIX
2948,-45209,516,484.82,D*HI CHEW 3.17z SRS SWT MIX BAG
2949,-12054,280,484.77,AM LIC RED VINES 8z BAG
2950,-44541,459,484.54,D*MAR KG 2.82z TWIX TRPL CHOC 
2951,-41220,280,484.19,MON TRIDENT SPRMNT
2952,-12045,280,484.16,AM LIC SOUR PNCH 5z STRWB BAG
2953,-17622,280,484,I*HER CADBURY CREME EGG 1.2z LTO
2954,-44538,280,483.93,I*MAR KG 2.8z SNICK ALMND BT
2955,-12311,459,483.64,D* SWEETARTS CHEWY 1.5z
2956,-12101,601,483.36,WRI EXTRA PEPPERMINT
2957,-45239,399,483.12,D*HER KG 2.8z REESES CHOC LVR LTO
2958,-42553,280,482.65,D*HER KG 3z KIT KAT DRK CHOC
2959,-12096,580,481.93,WRI DOUBLEMINT SLIM PK
2960,-41884,399,481.85,D*WRI ORBIT SPRMNT SFT CHW
2961,-12293,589,481.8,D*HER MR GOODBAR 1.75z
2962,-45895,554,481.39,RAINDROPS PIZZA 3z
2963,-45895,399,481.38,RAINDROPS PIZZA 3z
2964,-38017,399,481,D*WRI LFSVR GMI 7z SOURS BAG
2965,-41490,516,480.51,I*MAR KG 3.02z TWIX DRK CHOC
2966,-38404,399,480.39,D*SWEETARTS CHEWY KG 4z
2967,-40607,554,479.96,HER KG 3z KIT KAT WHT CHOC
2968,-41226,399,479.54,D*MON TRIDENT MINTY TWIST
2969,-45527,516,479.29,D*MAR KG 2.53z M&M HAZLENUT
2970,-44536,580,478.61,D*WRI KG SKITTLES 4z DRK SD
2971,-35258,589,478.33,D*MAR KG SNICKERS XTREME 3.59z
2972,-38404,380,478.32,D*SWEETARTS CHEWY KG 4z
2973,-27617,601,477.63,MAR KG 2.83z M&M PRETZEL
2974,-44512,517,476.77,WRI KG EXTRA RFRSHRS SPRMNT 40CT
2975,-35746,516,476.56,E FRUTTI PIZZAS
2976,-41884,380,476.47,D*WRI ORBIT SPRMNT SFT CHW
2977,-45906,459,475.79,NERDS CHWY SOUR 6z BAG
2978,-42987,580,475.79,I*YOWIE CHOCOLATE 1.0z
2979,-46750,380,475.16,TOPPS PUSH POP GUMMY ROLL 1.25z
2980,-12074,380,475.08,WRI ORBIT WNTRMNT
2981,-42985,459,475.05,I*MON SOUR PATCH 10z KIDS STRWB
2982,-44548,280,474.81,WRI 5 RAIN MGPK
2983,-44536,399,474.72,D*WRI KG SKITTLES 4z DRK SD
2984,-46755,516,474.56,I*WRI KG SKITTLES 2.9z YOGRT DIP
2985,-44569,517,474.49,D*HER MILK CHOC W/PIECES 1.55z
2986,-44544,589,474.3,HER ICE BRKR TIN SPRMNT
2987,-12354,380,474.21,D*HER GOOD & PLENTY 6z
2988,-42970,517,474.12,D*GUSHERS 4.25z SOUR BAG
2989,-12310,399,473.74,D SPREE CHEWY PCH 1.7z
2990,-20573,589,473.44,WRI 5 REACT MNT
2991,-12299,380,473.37,D*HER TWZ CHERRY NIBS 2.25z
2992,-12056,280,472.91,CEDE MEGA DBL LOLLIES
2993,-42978,280,472.48,AM LIC SOUR PNCH 5z BLU RASP
2994,-12310,380,472.21,D SPREE CHEWY PCH 1.7z
2995,-35258,459,471.66,D*MAR KG SNICKERS XTREME 3.59z
2996,-23210,380,471.56,FERO TIC TAC FRESH MINT 1.0Z
2997,-45242,399,471.55,HER REG 1.5z REESES CHOC LVR LTO
2998,-32298,601,471.5,WRI LFSVR GMI 7z COLLISIONS BAG
2999,-44950,459,471.38,MAR M&M w/MINI XL BAR 4z
3000,-12221,517,471.08,TOPPS JUICY DROP POP
3001,-12326,280,470.69,WRI STARBURST TROP 2.07z
3002,-12307,601,470.68,PERF AIRHEADS XTREM SWT SOUR 2z
3003,-46738,380,470.61,I*PERF AIRHEADS BLU RASP BITES 6z
3004,-11999,580,469.98,D*WRI STARBURST 7.2z TROP BAG
3005,-11997,589,469.89,D*WRI STARBURST 6z GMIBRST BAG
3006,-44515,589,469.43,MENTOS GUM CRVY BTL SWT MNT
3007,-27684,380,468.67,D*WRI KG LFSVR GUMMI 5 FLAVOR PCH
3008,-32303,589,468.42,D*TROLLI 4.25z NEON SQUIGGLE BAG
3009,-12299,459,468.16,D*HER TWZ CHERRY NIBS 2.25z
3010,-46716,399,467.99,HARIBO GMI 4.1z WATERMELON BAG
3011,-12311,399,467.69,D* SWEETARTS CHEWY 1.5z
3012,-23210,516,467.54,FERO TIC TAC FRESH MINT 1.0Z
3013,-41884,517,467.34,D*WRI ORBIT SPRMNT SFT CHW
3014,-42863,399,467.09,AM LIC RED VINES RED ROPE BAG 14z
3015,-38696,589,466.69,D*HER KIT KAT BIG KAT 1.5z
3016,-12307,554,466.42,PERF AIRHEADS XTREM SWT SOUR 2z
3017,-44538,459,466.37,I*MAR KG 2.8z SNICK ALMND BT
3018,-44510,589,465.96,D*WRI KG STARBURST FV REDS
3019,-44222,589,465.85,D*TOPPS RING POP 3.7z GMI GEM
3020,-12066,399,465.2,TTS TOOTSIE ROLL $.10
3021,-42311,580,464.96,D*HER GOLD 1.4z
3022,-41254,517,464.78,D*KDSM WACKY MONKEY
3023,-35457,380,464.27,WRI ALTOIDS ARCTIC WNTRGRN
3024,-33261,459,463.65,D*HI CHEW MANGO 1.76z
3025,-42311,280,462.71,D*HER GOLD 1.4z
3026,-38010,399,462.55,I*MON SOUR PATCH 10z FRUITS BIG BAG
3027,-36907,554,461.76,WRI 5 SR STRWB
3028,-44537,516,461.68,WRI STARBURST DUO 2.07z
3029,-44229,399,461.44,D*PERF AIRHEADS 6z BITES WHT MYSTRY
3030,-46725,580,459.92,MAR KG 2.84z SNICKERS WHITE CHOC
3031,-31811,516,459.89,D*HER ICE BRKR DUO WTRMLN
3032,-41221,280,459.42,MON TRIDENT TROP TWIST
3033,-38394,517,459.35,D*BAZOOKA WALLET PK
3034,-41481,601,459.28,D*MAR TWIX 8.7z BITES SUB
3035,-44544,517,458.95,HER ICE BRKR TIN SPRMNT
3036,-45897,399,458.59,WRI KG STARBURST ALL PINK 3.45z
3037,-12201,554,458.39,HER BRTHSVR WINTERGREEN
3038,-46720,399,458.24,HER REG KIT KAT DUOS MINT 1.5z
3039,-27848,554,457.64,MON TRIDENT WHT SPLIT2FIT PEPPERMINT
3040,-45900,380,457.36,D*KIDSMANIA NVLTY POOPLETS
3041,-12273,459,457.14,IDAHO SPUD 1.5z
3042,-41219,280,456.6,MON TRIDENT ORIG
3043,-42985,516,455.69,I*MON SOUR PATCH 10z KIDS STRWB
3044,-42141,517,455.24,D*C RIFIC TROLLS SIPPER CUP
3045,-27845,589,455.22,MON DENTYNE ICE ARCTIC CHIL SPLIT2FIT
3046,-12187,589,454.77,WRI ALTOIDS PEPPERMINT
3047,-44512,399,454.77,WRI KG EXTRA RFRSHRS SPRMNT 40CT
3048,-15112,280,454.65,WELCH FRT SNACK 5z MIXED BAG
3049,-12183,589,454.53,MENTOS MINT 15ct/ 1.32z
3050,-12186,280,454.53,MENTOS FRUIT 15ct/1.32z
3051,-12359,517,454.42,HER HERSHEY MILK CHOC ALMD XL BAR 4.25z
3052,-14628,280,454.32,I*BLK FRST 4.5z GMY PCH RNG BAG
3053,-25034,554,454.13,CEDE MEGA SMARTIES 2.25z
3054,-27684,459,454.02,D*WRI KG LFSVR GUMMI 5 FLAVOR PCH
3055,-41885,517,453.73,D*WRI ORBIT PMNT SFT CHW
3056,-45897,516,453.69,WRI KG STARBURST ALL PINK 3.45z
3057,-41490,380,453.63,I*MAR KG 3.02z TWIX DRK CHOC
3058,-38397,516,453.63,D*WRI KG SKITTLES 4z SWT & SR
3059,-44541,580,453.51,D*MAR KG 2.82z TWIX TRPL CHOC 
3060,-12304,399,453.45,D* NERD GRAPE/STRWBRY 1.65z
3061,-31028,380,452.94,D*GHIR DRK CHOC SEA SALT 3.5z
3062,-38010,459,452.71,I*MON SOUR PATCH 10z FRUITS BIG BAG
3063,-11973,380,452.63,D*MON SOUR PATCH WTRMLN BAG 5z
3064,-44570,589,452.62,D*HER MILK CHOC W/PIECES 2.55z
3065,-12320,380,451.76,D*SWEETARTS CHWY SOURS 1.65z
3066,-40290,580,451.47,I*HI CHEW 3.17z SOURS CIT MIX BAG
3067,-45710,554,451.35,HI CHEW 3.17z SUPERFRUIT MIX
3068,-12065,516,450.45,TTS TOOTSIE POP $.39
3069,-42971,380,450.39,D*NOW & LTR 6z SHLL SHCKD
3070,-40731,554,450.35,WRI HUBBA BUBBA MAX OUTRAGEOUS
3071,-44541,554,450.33,D*MAR KG 2.82z TWIX TRPL CHOC 
3072,-38017,516,450.25,D*WRI LFSVR GMI 7z SOURS BAG
3073,-42311,459,449.74,D*HER GOLD 1.4z
3074,-41482,554,449.67,D*MAR SNICKERS 9.1z BITES SUB
3075,-41137,399,449.58,HER TWZ FILLED ORNG CRM 11z LTO
3076,-38010,516,449.49,I*MON SOUR PATCH 10z FRUITS BIG BAG
3077,-45906,399,449.48,NERDS CHWY SOUR 6z BAG
3078,-12328,399,449.28,D*HER TWZ STRWBRY 2.5z
3079,-28107,459,449.21,MAR DOVE SLKY SMTH DARK 1.44z
3080,-12161,280,448.35, BABY RUTH KG 3.3z
3081,-41254,580,447.23,D*KDSM WACKY MONKEY
3082,-46755,459,446.65,I*WRI KG SKITTLES 2.9z YOGRT DIP
3083,-27845,554,446.62,MON DENTYNE ICE ARCTIC CHIL SPLIT2FIT
3084,-41477,516,446.11,D*HER REESES 6.1z CRNCHRS BAG
3085,-27848,459,446.05,MON TRIDENT WHT SPLIT2FIT PEPPERMINT
3086,-45915,589,445.89,ANDES SNAP BAR 1.5z
3087,-44545,580,445.84,D*MAR KG 3z MILKY WAY FDG
3088,-23210,580,445.67,FERO TIC TAC FRESH MINT 1.0Z
3089,-41227,517,445.12,D*MON TRIDENT WINTERGRN
3090,-44829,380,444.75,I*YOWIE CHOC COLLECTIBLE 0.8z
3091,-44514,589,444.72,D*MENTOS GUM CRVY BTL WTRMLN
3092,-12273,554,444.54,IDAHO SPUD 1.5z
3093,-44514,517,444.16,D*MENTOS GUM CRVY BTL WTRMLN
3094,-12272,516,444.14,HER YORK PEPP PATTY 1.4z
3095,-45239,459,444.05,D*HER KG 2.8z REESES CHOC LVR LTO
3096,-23211,554,443.98,FERO TIC TAC ORANGE MINT 1.0Z
3097,-11962,517,443.82,D*MON SWEDISH FISH 1.9LB RED BAG
3098,-45906,580,443.8,NERDS CHWY SOUR 6z BAG
3099,-11997,580,443.72,D*WRI STARBURST 6z GMIBRST BAG
3100,-42141,380,443.25,D*C RIFIC TROLLS SIPPER CUP
3101,-41817,380,443.19,E FRUTTI LNCH MEGA MIX LTO
3102,-31027,580,443.16,GHIR MLK CRML 3.5z
3103,-12006,601,442.2,WRI SKITTLES 7.2z BAG
3104,-12326,601,442.06,WRI STARBURST TROP 2.07z
3105,-41228,517,442.01,D*MON TRIDENT BLK RASP TWIST
3106,-45979,517,441.86,D*OCHO COCONUT MINI 3.5z SUP
3107,-11999,589,441.6,D*WRI STARBURST 7.2z TROP BAG
3108,-45915,517,441.46,ANDES SNAP BAR 1.5z
3109,-12095,580,441.29,WRI BIG RED SLIM PK
3110,-45891,380,441.18,D*TROLLI 5Z SBC MYSTERY PEG
3111,-42165,554,440.48,D*PEPPA PIG TOY SURPRISE
3112,-45907,580,440.19,HER J RANCHER 6.5z FRUIT BAG
3113,-45209,459,439.53,D*HI CHEW 3.17z SRS SWT MIX BAG
3114,-46731,554,438.53, SWEETART ROPE RAINBOW KG 3.5z
3115,-35457,554,438.49,WRI ALTOIDS ARCTIC WNTRGRN
3116,-27848,589,438.08,MON TRIDENT WHT SPLIT2FIT PEPPERMINT
3117,-45892,516,438.03,I*TOPPS FINDERS KEEPERS LOL .7z
3118,-46755,399,437.79,I*WRI KG SKITTLES 2.9z YOGRT DIP
3119,-39677,601,437.65,MENTOS GUM PURE FRSH MNT
3120,-14150,601,437.64,WRI SKITTLES TROP 2.17z
3121,-41885,399,436.29,D*WRI ORBIT PMNT SFT CHW
3122,-41228,399,435.91,D*MON TRIDENT BLK RASP TWIST
3123,-38696,554,434.27,D*HER KIT KAT BIG KAT 1.5z
3124,-41255,601,434.07,KDSM OOZE TUBE
3125,-28403,601,433.82,JB MIKE & IKE ORIG 5z
3126,-46747,589,433.8,I*RAINDROPS GUMMY TACO 1.2z
3127,-33261,380,433.42,D*HI CHEW MANGO 1.76z
3128,-42555,554,433.4,I*MAR KG 3.03z SNICKERS CRISPER PB
3129,-12325,517,433.27,D*WRI STARBURST ORIG 2.07z
3130,-27846,517,433.13,D*MON DENTYNE ICE SPRMNT SPLIT2FIT
3131,-38070,517,432.53,D*WARHEAD SR SPRAY CANDY
3132,-44542,399,432.48,WRI ORBIT SLM PK MNT
3133,-45239,380,431.42,D*HER KG 2.8z REESES CHOC LVR LTO
3134,-41254,399,431.33,D*KDSM WACKY MONKEY
3135,-11973,399,430.84,D*MON SOUR PATCH WTRMLN BAG 5z
3136,-44570,380,430.61,D*HER MILK CHOC W/PIECES 2.55z
3137,-42590,517,430.57,D*MON KG 2.88z MILKA OREO CHOC MINT
3138,-23210,459,430.55,FERO TIC TAC FRESH MINT 1.0Z
3139,-12243,601,430.45,HER ALMD 1.45z
3140,-12190,554,430.43,WRI ALTOIDS WNTRGRN
3141,-12076,280,430.36,WRI ORBIT SPRMNT
3142,-14151,601,430.25,TTS JUNIOR MINTS 3.5z
3143,-29954,554,430.24,MAR MILKY WAY 1.84z
3144,-42166,380,430.11,D*KDSM SHARK BITE
3145,-45911,380,429.95,I*HER HEATH ENG TOFF KG BAR 2.8z
3146,-47416,517,429.83,D*HER KIT KAT BIRTHDAY CAKE 1.5z LTO
3147,-41481,280,429.63,D*MAR TWIX 8.7z BITES SUB
3148,-44224,380,429.46,D*PERF AIRHEADS 6z GMI BAG
3149,-12022,517,429.41,D*HER REESES 5.3z MINIS BAG
3150,-12190,459,429.24,WRI ALTOIDS WNTRGRN
3151,-12058,399,429.2,D*CHARM ASRTD BLO POP $.20
3152,-27848,580,429.16,MON TRIDENT WHT SPLIT2FIT PEPPERMINT
3153,-41222,399,429.09,D*MON TRIDENT WTRMLN TWIST
3154,-42554,380,428.11,D*MAR KG 2.47z M&M WHT CHOC
3155,-12320,399,427.94,D*SWEETARTS CHWY SOURS 1.65z
3156,-46749,589,427.57,TOPPS FINDERS KEEPERS PAW PATROL .7z
3157,-12293,380,427.49,D*HER MR GOODBAR 1.75z
3158,-17370,601,426.88,HER KG 3.4z PAYDAY
3159,-25032,516,426.87,D*HER KG 2.5z REESES MINIS
3160,-41490,399,426.65,I*MAR KG 3.02z TWIX DRK CHOC
3161,-12066,580,426.3,TTS TOOTSIE ROLL $.10
3162,-42549,399,426.03,D*MENTOS GUM APPL HNY
3163,-12312,554,425.91, SWEETARTS ROLL 1.8z
3164,-38070,554,425.84,D*WARHEAD SR SPRAY CANDY
3165,-46710,589,425.55,I*AM LIC SOUR PNCH SPICY BITES 5z
3166,-38406,280,425.52,HER ICE BRKR ICE CUBE PMNT
3167,-44532,601,425.3,GTZE COW TALES 4PK
3168,-12221,554,424.95,TOPPS JUICY DROP POP
3169,-12325,380,423.87,D*WRI STARBURST ORIG 2.07z
3170,-25032,399,423.71,D*HER KG 2.5z REESES MINIS
3171,-11999,459,423.45,D*WRI STARBURST 7.2z TROP BAG
3172,-46724,459,423.32,MAR KG 3.16z MILKY WAY SALTED CARM
3173,-12255,516,423.22,D*BABY RUTH SINGLE 2.1z
3174,-44532,280,423.07,GTZE COW TALES 4PK
3175,-45241,280,423.02,D*HER KG 2.8z REESES PB LVR LTO
3176,-12277,380,422.38,D*HER REESES WHT CHOC 1.5z
3177,-31811,459,421.96,D*HER ICE BRKR DUO WTRMLN
3178,-44950,580,421.87,MAR M&M w/MINI XL BAR 4z
3179,-40609,601,421.47,PEARSON KG 3.5z NUT ROLL PB
3180,-12097,589,421.35,WRI JUICY FRUIT
3181,-42968,459,421.18,D*TROLLI 5z SR BRT CRWLR WTRMLN
3182,-45922,380,420.81,HER REESES XL BAR 4.25z
3183,-12058,589,420.4,D*CHARM ASRTD BLO POP $.20
3184,-12269,280,420.28,MAR M&M PLAIN 1.69z
3185,-12277,399,420.27,D*HER REESES WHT CHOC 1.5z
3186,-12174,399,420.22,WRI KG 3.45z STARBURST ORIG
3187,-26813,589,419.73,D*PERF AIRHEADS BIG BR STRW/WTR 1.5z
3188,-30754,516,419.21,D*HI CHEW STRWBERRY 1.76z
3189,-12084,589,419.16,WRI ORBIT PMNT
3190,-41477,580,419.12,D*HER REESES 6.1z CRNCHRS BAG
3191,-38032,554,419.04,I*MON SOUR PATCH 9z KD BIG BAG
3192,-12174,601,419.03,WRI KG 3.45z STARBURST ORIG
3193,-39340,580,418.36,D*JB MIKE & IKE MEGA MIX 5z
3194,-30416,517,418.33,I*HER KG REESES HEART 2.4z LTO
3195,-11999,516,418.18,D*WRI STARBURST 7.2z TROP BAG
3196,-35254,516,418.13,D*PERF KG AIRHEADS XTREM BITES 4z
3197,-24548,459,418.07,WRI 5 PRISM
3198,-30628,399,418.03,I*HER KG CADBURY EGG MINI 2.2z LTO
3199,-26813,280,418.03,D*PERF AIRHEADS BIG BR STRW/WTR 1.5z
3200,-44538,554,417.7,I*MAR KG 2.8z SNICK ALMND BT
3201,-12321,554,417.24,WRI SKITTLES SOUR 1.8z
3202,-42559,380,417.07,D*MAR M&M CARAMEL 1.41z
3203,-38397,589,416.95,D*WRI KG SKITTLES 4z SWT & SR
3204,-42971,516,416.86,D*NOW & LTR 6z SHLL SHCKD
3205,-15303,517,416.59,D*BIG CHERRY 1.75z
